DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction
"Jan 1, 2008",Tuesday,4,2,5,0,0,1,3,3,2,4,4,6,4,3,8,6,8,5,3,3,4,4,0,0,82,56,False,North
"Jan 2, 2008",Wednesday,1,0,0,0,0,4,7,7,6,13,12,7,11,10,16,12,15,15,5,6,5,3,2,4,161,56,False,North
"Jan 3, 2008",Thursday,2,2,0,2,1,1,6,11,24,5,6,11,6,15,7,16,24,11,9,6,9,2,5,4,185,56,False,North
"Jan 4, 2008",Friday,1,1,0,3,1,2,6,10,19,17,16,15,17,17,13,13,12,21,16,8,7,24,6,1,246,56,False,North
"Jan 5, 2008",Saturday,1,0,1,0,0,0,1,3,9,7,12,17,6,14,13,14,24,2,11,7,4,2,3,3,154,56,False,North
"Jan 6, 2008",Sunday,2,0,0,1,0,0,0,0,2,6,10,13,11,14,15,9,6,11,13,14,13,2,1,3,146,56,False,North
"Jan 7, 2008",Monday,0,2,0,1,1,4,5,7,20,6,11,11,11,11,9,11,15,20,11,5,7,4,3,2,177,56,False,North
"Jan 8, 2008",Tuesday,4,0,1,0,1,3,7,9,23,13,12,14,10,12,22,22,23,17,17,16,13,18,6,3,266,56,False,North
"Jan 9, 2008",Wednesday,1,0,0,0,0,0,7,12,17,6,16,12,12,24,10,17,16,14,8,3,9,6,3,1,194,56,False,North
"Jan 10, 2008",Thursday,0,0,0,6,4,7,7,10,13,12,11,11,5,13,15,18,17,12,9,2,4,16,3,3,198,56,True,North
"Jan 11, 2008",Friday,1,1,0,0,2,5,7,11,12,8,13,14,8,11,17,20,14,11,9,8,6,5,8,5,196,56,False,North
"Jan 12, 2008",Saturday,5,0,0,2,1,2,4,0,16,8,5,10,10,12,6,5,9,8,8,5,6,5,2,3,132,56,False,North
"Jan 13, 2008",Sunday,2,1,0,2,0,1,1,2,3,4,7,12,10,7,9,7,11,5,7,5,3,1,0,1,101,56,False,North
"Jan 14, 2008",Monday,0,0,0,0,1,0,9,6,9,6,6,6,9,7,11,12,9,13,8,3,4,2,3,3,127,56,False,North
"Jan 15, 2008",Tuesday,1,2,1,0,1,1,6,8,17,7,7,9,8,10,14,19,15,17,15,4,2,3,1,1,169,56,False,North
"Jan 16, 2008",Wednesday,0,0,0,0,0,0,5,10,17,7,6,17,6,13,15,11,15,11,8,3,2,6,0,3,155,56,False,North
"Jan 17, 2008",Thursday,0,0,0,0,0,1,4,8,11,5,15,5,10,16,4,18,20,8,11,5,2,7,7,0,157,56,False,North
"Jan 18, 2008",Friday,0,0,0,0,0,1,5,10,10,13,8,12,11,11,16,18,20,17,11,2,5,4,2,1,177,56,False,North
"Jan 19, 2008",Saturday,2,1,0,0,0,0,1,3,4,5,4,12,16,20,14,8,10,9,12,7,6,4,5,0,143,56,False,North
"Jan 20, 2008",Sunday,1,3,0,0,0,2,0,0,7,4,2,14,6,6,9,5,14,12,11,12,6,6,2,1,123,56,False,North
"Jan 21, 2008",Monday,0,0,0,0,0,1,7,5,9,8,10,11,6,3,14,10,10,6,4,0,2,3,1,2,112,56,False,North
"Jan 22, 2008",Tuesday,1,0,0,1,1,1,9,9,13,11,10,9,11,9,12,21,16,9,7,5,4,5,5,1,170,56,False,North
"Jan 23, 2008",Wednesday,0,0,0,0,0,1,8,7,12,9,12,11,9,15,10,6,12,9,8,4,4,4,2,1,144,56,False,North
