Jan 1, 2007|Monday|3|0|0|0|0|2|0|1|4|6|7|10|9|6|13|15|11|8|12|2|3|1|2|3|118|8|East
Jan 2, 2007|Tuesday|2|0|1|0|0|2|1|5|5|25|7|15|16|18|16|20|13|23|8|9|4|7|10|1|208|8|East
Jan 3, 2007|Wednesday|1|0|0|0|0|2|3|18|24|10|17|17|16|8|14|25|27|17|14|12|10|5|4|2|246|8|East
Jan 4, 2007|Thursday|2|0|1|0|0|1|3|23|23|13|19|22|13|13|11|26|30|28|22|9|8|8|5|2|282|8|East
Jan 5, 2007|Friday|1|1|0|1|0|2|2|25|23|15|10|16|13|16|15|31|31|36|39|17|16|12|14|5|341|8|East
Jan 6, 2007|Saturday|5|1|0|0|0|1|2|3|10|20|11|18|15|11|14|25|16|8|7|13|12|8|9|2|211|8|East
Jan 7, 2007|Sunday|2|0|0|1|0|3|1|5|13|9|10|10|13|22|19|14|11|12|14|5|6|6|2|1|179|8|East
Jan 8, 2007|Monday|1|0|0|2|0|1|4|25|20|12|19|16|19|20|22|41|45|33|21|7|5|9|1|2|325|8|East
Jan 9, 2007|Tuesday|0|0|0|0|1|2|7|26|21|23|70|13|19|17|25|37|22|23|19|5|3|5|5|1|344|8|East
Jan 10, 2007|Wednesday|0|0|0|0|0|1|3|23|23|9|10|16|27|16|15|31|31|32|10|14|3|8|4|1|277|8|East
Jan 11, 2007|Thursday|0|0|0|1|0|2|3|29|30|13|13|14|15|15|14|24|24|52|43|14|4|8|2|0|320|8|East
Jan 12, 2007|Friday|0|1|0|0|2|2|3|22|34|14|14|13|13|14|21|33|37|42|51|26|18|20|4|6|390|8|East
Jan 13, 2007|Saturday|8|3|0|0|0|0|1|8|31|37|28|13|8|10|13|14|13|20|7|7|7|1|2|3|234|8|East
Jan 14, 2007|Sunday|1|0|0|0|0|0|2|4|10|9|7|21|11|10|5|12|14|4|12|14|6|6|1|1|150|8|East
Jan 15, 2007|Monday|0|0|0|0|0|1|1|27|20|10|10|19|21|8|6|23|20|19|15|8|8|8|6|2|232|8|East
Jan 16, 2007|Tuesday|0|0|0|0|0|0|1|21|20|13|15|34|23|21|13|24|34|47|33|11|2|15|5|0|332|8|East
Jan 17, 2007|Wednesday|0|0|0|0|0|1|5|30|10|14|16|25|18|15|16|29|22|28|16|10|8|3|4|1|271|8|East
Jan 18, 2007|Thursday|0|1|0|0|0|3|4|18|22|12|14|18|15|14|20|16|12|25|8|17|10|2|4|0|235|8|East
Jan 19, 2007|Friday|2|0|0|1|0|2|2|15|8|18|14|16|23|15|21|27|46|42|26|19|3|5|11|6|322|8|East
Jan 20, 2007|Saturday|1|0|0|0|0|0|2|2|6|14|19|13|15|10|9|9|7|9|13|12|5|2|2|1|151|8|East
Jan 21, 2007|Sunday|0|0|0|0|0|0|2|3|8|8|9|19|13|13|14|12|8|9|11|11|5|1|2|3|151|8|East
Jan 22, 2007|Monday|0|0|0|0|0|0|2|27|25|12|15|18|14|9|16|36|25|20|9|5|6|4|7|0|250|8|East
Jan 23, 2007|Tuesday|0|2|0|0|0|1|2|31|23|4|15|14|17|17|20|30|20|56|36|16|8|10|2|0|324|8|East
Jan 24, 2007|Wednesday|0|0|0|0|0|1|5|30|21|14|20|19|24|15|16|29|16|27|21|13|6|3|0|1|281|8|East
Jan 25, 2007|Thursday|0|1|0|0|0|3|2|26|17|17|22|12|10|11|13|29|38|25|11|17|4|5|7|4|274|8|East
Jan 26, 2007|Friday|0|0|0|0|0|1|1|21|17|12|12|11|16|14|8|37|33|37|25|11|12|7|5|5|285|8|East
Jan 27, 2007|Saturday|1|2|0|0|0|2|3|6|1|15|11|17|9|12|12|10|6|15|6|4|5|2|2|1|142|8|East
Jan 28, 2007|Sunday|0|0|0|0|0|0|3|1|9|10|7|11|7|16|12|4|7|15|12|16|2|3|2|1|138|8|East
Jan 29, 2007|Monday|0|2|0|1|0|4|4|32|23|12|17|22|13|14|14|21|17|31|16|6|3|2|2|2|258|8|East
Jan 30, 2007|Tuesday|0|0|0|0|0|0|1|29|20|12|21|12|18|13|18|29|20|21|11|8|7|6|8|0|254|8|East
Jan 31, 2007|Wednesday|0|0|0|0|0|1|2|31|22|20|19|19|21|16|16|34|30|23|11|16|3|5|1|1|291|8|East
Jan 1, 2007|Monday|2|1|0|1|0|1|1|4|4|13|6|20|9|21|21|22|15|14|9|6|5|1|5|3|184|8|West
Jan 2, 2007|Tuesday|1|0|1|0|0|6|5|14|9|21|14|21|20|31|15|24|22|26|12|13|10|14|6|1|286|8|West
Jan 3, 2007|Wednesday|1|1|0|0|0|3|10|19|17|14|23|16|21|22|18|52|43|25|13|11|12|3|8|3|335|8|West
Jan 4, 2007|Thursday|1|0|1|0|0|3|9|19|21|15|27|18|19|16|23|43|30|36|20|8|10|4|12|1|336|8|West
Jan 5, 2007|Friday|1|0|0|0|1|6|5|16|12|14|15|12|17|26|22|32|21|24|19|19|11|63|8|5|349|8|West
Jan 6, 2007|Saturday|3|1|4|2|0|1|3|5|14|13|8|21|15|12|13|13|12|13|8|8|9|9|4|2|193|8|West
Jan 7, 2007|Sunday|0|1|0|2|0|4|2|2|4|6|16|7|19|15|13|16|11|11|3|9|9|9|4|1|164|8|West
Jan 8, 2007|Monday|0|0|1|2|0|1|6|22|14|14|15|23|20|18|20|36|38|33|19|9|14|5|1|1|312|8|West
Jan 9, 2007|Tuesday|0|0|0|1|1|3|1|16|15|7|11|17|36|27|20|35|19|19|9|8|2|7|11|0|265|8|West
Jan 10, 2007|Wednesday|0|0|0|0|0|2|2|16|10|11|14|21|14|17|17|31|38|30|21|5|5|9|1|0|264|8|West
Jan 11, 2007|Thursday|0|0|0|0|0|5|2|19|15|10|11|11|15|14|11|35|25|25|20|19|10|35|0|0|282|8|West
Jan 12, 2007|Friday|0|0|0|0|0|3|3|21|14|13|11|17|11|17|12|38|27|15|17|15|19|54|4|5|316|8|West
Jan 13, 2007|Saturday|21|1|0|0|0|1|2|5|13|20|28|19|12|19|14|15|17|23|5|12|9|1|2|3|242|8|West
