DATE|DAY|1 am|2 am|3 am|4 am|5 am|6 am|7 am|8 am|9 am|10 am|11 am|Noon|1 pm|2 pm|3 pm|4 pm|5 pm|6 pm|7 pm|8 pm|9 pm|10 pm|11 pm|12 mid|TOTAL|Station number|Estimated|Direction
Jan 1, 2007|Monday|139|171|93|69|55|81|107|114|192|303|366|485|588|657|714|610|595|558|472|365|262|233|157|114|7500|384|False|East
Jan 2, 2007|Tuesday|80|44|26|17|68|252|727|868|886|704|712|785|928|880|998|1062|1192|1167|889|583|427|357|270|142|14064|384|False|East
Jan 3, 2007|Wednesday|91|62|58|39|86|262|731|973|890|748|798|878|916|936|1067|1151|1226|1197|1038|563|422|366|259|164|14921|384|False|East
Jan 4, 2007|Thursday|115|61|47|40|93|288|696|946|873|770|752|820|885|909|1050|1055|1226|1324|992|635|446|440|295|153|14911|384|False|East
Jan 5, 2007|Friday|100|58|66|43|87|255|730|935|875|737|803|886|1049|1001|1067|1166|1330|1303|1019|734|444|537|392|267|15884|384|False|East
Jan 6, 2007|Saturday|161|92|66|41|59|150|224|302|482|602|846|956|950|1009|1036|985|931|866|812|607|457|388|340|241|12603|384|False|East
Jan 7, 2007|Sunday|191|109|81|27|34|60|124|199|236|343|554|712|775|794|807|785|742|724|530|386|283|229|158|100|8983|384|False|East
Jan 8, 2007|Monday|63|39|22|37|88|278|698|971|889|716|776|809|842|866|955|1129|1183|1242|956|553|403|318|248|156|14237|384|False|East
Jan 9, 2007|Tuesday|82|42|44|49|90|303|720|910|984|811|713|783|893|897|1010|1141|1161|1205|910|535|446|410|225|143|14507|384|False|East
Jan 10, 2007|Wednesday|82|40|39|39|99|268|718|966|927|732|744|873|839|858|1108|1168|1248|1294|994|655|447|434|288|139|14999|384|False|East
Jan 11, 2007|Thursday|101|61|50|34|96|280|706|983|952|789|779|866|953|943|968|1121|1274|1234|1021|639|499|372|288|157|15166|384|False|East
Jan 12, 2007|Friday|107|62|57|44|76|281|687|941|957|815|776|893|962|986|1053|1187|1288|1346|1145|761|514|528|376|259|16101|384|False|East
Jan 13, 2007|Saturday|189|82|65|41|60|132|256|325|458|687|851|938|1036|1063|1018|1016|924|960|788|524|419|428|346|250|12856|384|False|East
Jan 14, 2007|Sunday|142|91|81|44|46|72|112|205|289|398|659|818|880|906|873|855|848|762|604|373|257|204|189|107|9815|384|False|East
Jan 15, 2007|Monday|67|48|41|32|87|254|572|669|652|591|639|734|818|829|885|1072|1071|1046|865|477|369|313|212|134|12477|384|False|East
Jan 16, 2007|Tuesday|84|52|31|43|74|292|681|937|969|808|696|810|863|894|893|1109|1175|1312|890|543|431|384|272|163|14406|384|False|East
Jan 17, 2007|Wednesday|86|41|49|37|88|311|709|935|974|751|795|835|856|897|1053|1108|1219|1232|999|605|455|422|253|153|14863|384|False|East
