DATE|DAY|1 am|2 am|3 am|4 am|5 am|6 am|7 am|8 am|9 am|10 am|11 am|Noon|1 pm|2 pm|3 pm|4 pm|5 pm|6 pm|7 pm|8 pm|9 pm|10 pm|11 pm|12 mid|TOTAL|Station number|Estimated|Direction
Jan 1, 2007|Monday|46|51|36|26|21|30|31|55|80|142|239|411|498|466|616|550|538|459|362|315|221|127|100|67|5487|187|False|North
Jan 2, 2007|Tuesday|55|46|32|35|45|71|213|328|328|332|378|395|491|494|529|634|675|693|407|341|267|199|136|99|7223|187|False|North
Jan 3, 2007|Wednesday|53|61|43|28|44|100|237|411|361|357|407|377|402|448|491|609|724|665|426|317|276|188|121|118|7264|187|False|North
Jan 4, 2007|Thursday|82|76|28|30|57|88|220|413|386|400|417|395|469|498|551|685|806|696|497|365|333|266|127|104|7989|187|False|North
Jan 5, 2007|Friday|80|71|49|37|60|98|235|459|359|421|421|515|545|649|812|994|1154|1034|813|771|587|439|269|156|11028|187|False|North
Jan 6, 2007|Saturday|118|76|45|42|34|74|191|241|340|506|543|580|543|556|536|553|544|495|457|362|322|265|158|142|7723|187|False|North
Jan 7, 2007|Sunday|88|47|47|31|32|31|82|91|125|170|315|393|421|426|436|503|546|451|439|319|240|162|131|82|5608|187|False|North
Jan 8, 2007|Monday|48|38|16|31|49|91|265|372|353|335|355|362|377|396|441|598|712|703|385|300|218|198|99|73|6815|187|False|North
Jan 9, 2007|Tuesday|69|46|36|30|42|112|251|442|345|343|378|381|400|390|505|640|759|686|436|293|261|256|129|88|7318|187|False|North
Jan 10, 2007|Wednesday|80|59|36|34|39|95|250|403|379|333|356|397|400|402|531|677|752|730|429|334|295|219|133|101|7464|187|False|North
Jan 11, 2007|Thursday|82|49|37|33|40|112|238|433|361|393|436|418|388|475|602|711|827|824|536|398|335|217|180|88|8213|187|False|North
Jan 12, 2007|Friday|80|55|37|45|50|95|236|384|383|385|486|530|617|697|846|1013|1204|1220|1021|888|667|414|224|190|11767|187|False|North
Jan 13, 2007|Saturday|115|85|49|32|36|70|136|229|351|499|607|581|600|561|534|542|571|472|394|385|309|238|156|119|7671|187|False|North
Jan 14, 2007|Sunday|85|58|48|17|18|24|52|100|171|199|302|381|422|504|535|563|604|534|449|356|221|159|96|69|5967|187|False|North
Jan 15, 2007|Monday|46|30|36|24|50|84|186|255|284|290|342|364|405|423|466|612|661|657|385|311|218|182|112|74|6497|187|False|North
Jan 16, 2007|Tuesday|67|53|28|31|45|95|249|379|347|351|376|332|432|445|536|633|647|661|356|252|234|291|120|85|7045|187|False|North
Jan 17, 2007|Wednesday|49|65|30|43|40|106|250|387|357|365|383|347|407|388|483|702|698|684|393|370|260|222|139|80|7248|187|False|North
Jan 18, 2007|Thursday|69|70|30|34|42|111|252|411|365|373|385|427|470|478|546|735|855|774|487|406|311|251|175|128|8185|187|False|North
Jan 19, 2007|Friday|76|63|53|33|61|120|246|440|403|463|533|638|738|843|989|1178|1242|1281|1015|931|700|471|297|173|12987|187|False|North
Jan 20, 2007|Saturday|122|87|49|24|36|107|245|468|647|600|640|534|539|518|560|612|535|510|416|387|301|295|214|142|8588|187|False|North
Jan 21, 2007|Sunday|149|76|40|24|21|25|56|91|114|208|311|425|463|459|494|570|552|522|433|335|234|179|119|77|5977|187|False|North
Jan 22, 2007|Monday|41|26|35|31|32|99|248|409|330|351|346|358|422|453|480|635|745|663|373|318|251|207|120|96|7069|187|False|North
Jan 23, 2007|Tuesday|66|49|27|28|48|85|254|407|363|363|341|370|400|400|427|587|833|738|339|278|234|244|141|80|7102|187|False|North
Jan 24, 2007|Wednesday|67|56|36|38|37|76|253|438|340|363|344|381|382|419|470|633|752|654|394|319|285|205|146|82|7170|187|False|North
Jan 25, 2007|Thursday|62|55|32|29|49|93|265|390|391|441|422|407|428|461|573|685|866|790|518|432|343|273|200|89|8294|187|False|North
Jan 26, 2007|Friday|85|59|53|41|54|108|251|403|417|441|491|599|675|740|922|1057|1190|1150|926|779|569|424|233|152|11819|187|False|North
Jan 27, 2007|Saturday|115|57|43|28|39|71|135|230|326|469|562|566|556|541|564|580|583|564|432|377|290|218|162|115|7623|187|False|North
Jan 28, 2007|Sunday|87|72|43|25|19|24|59|82|135|199|290|378|470|521|568|636|665|537|483|360|253|182|109|77|6274|187|False|North
Jan 29, 2007|Monday|47|43|33|32|39|100|230|406|358|300|349|354|370|369|456|600|693|643|348|274|208|203|115|101|6671|187|False|North
Jan 30, 2007|Tuesday|57|48|34|28|40|89|230|384|336|358|356|347|359|359|443|616|726|679|394|279|210|210|103|76|6761|187|False|North
Jan 31, 2007|Wednesday|58|55|36|28|40|84|237|396|363|347|360|370|357|441|503|667|730|648|391|287|271|185|118|93|7065|187|False|North
Jan 1, 2007|Monday|50|50|45|40|28|40|55|81|156|276|575|1035|1418|1569|1404|1287|1019|882|598|480|320|172|117|65|11762|187|False|South
Jan 2, 2007|Tuesday|51|42|37|71|136|288|451|611|496|536|639|657|721|633|695|669|583|521|301|261|177|135|104|51|8866|187|False|South
Jan 3, 2007|Wednesday|38|32|22|34|104|252|450|648|464|525|473|486|475|474|520|532|537|505|327|198|175|128|97|77|7573|187|False|South
Jan 4, 2007|Thursday|34|26|27|42|84|266|452|625|472|466|447|488|517|488|533|543|558|448|359|200|182|180|112|71|7620|187|False|South
Jan 5, 2007|Friday|33|32|26|36|80|219|440|608|421|449|495|499|521|488|525|627|705|622|470|322|199|174|113|98|8202|187|False|South
Jan 6, 2007|Saturday|44|33|30|25|47|56|141|219|350|516|599|643|568|576|542|534|545|448|355|312|303|182|108|97|7273|187|False|South
Jan 7, 2007|Sunday|54|47|31|21|23|52|67|129|179|304|551|795|888|897|868|935|900|803|588|404|293|181|107|60|9177|187|False|South
Jan 8, 2007|Monday|51|23|21|74|133|298|489|683|498|479|464|488|469|492|489|530|534|469|328|226|188|144|77|59|7706|187|False|South
Jan 9, 2007|Tuesday|32|26|23|41|89|249|476|636|440|506|415|454|502|450|487|509|536|473|315|216|146|154|89|66|7330|187|False|South
Jan 10, 2007|Wednesday|34|24|28|26|88|241|473|644|496|476|487|435|468|543|557|537|548|499|327|198|161|123|107|54|7574|187|False|South
Jan 11, 2007|Thursday|29|32|21|35|98|239|461|659|488|488|474|462|533|520|506|547|604|466|360|178|155|175|115|49|7694|187|False|South
Jan 12, 2007|Friday|32|20|27|30|67|189|426|586|416|439|499|483|535|557|611|632|664|655|510|352|203|182|112|79|8306|187|False|South
Jan 13, 2007|Saturday|51|37|28|17|26|46|126|213|293|469|604|577|518|544|473|464|448|372|308|307|242|160|126|83|6532|187|False|South
Jan 14, 2007|Sunday|54|49|39|27|17|45|88|108|177|372|619|809|922|893|984|1016|972|750|515|401|298|223|128|54|9560|187|False|South
Jan 15, 2007|Monday|38|35|29|50|127|267|431|486|430|460|504|589|632|680|706|694|574|501|430|244|169|125|93|49|8343|187|False|South
Jan 16, 2007|Tuesday|29|21|17|43|102|278|435|658|484|432|462|440|406|461|498|552|548|466|288|204|125|142|117|44|7252|187|False|South
