DATE|DAY|1 am|2 am|3 am|4 am|5 am|6 am|7 am|8 am|9 am|10 am|11 am|Noon|1 pm|2 pm|3 pm|4 pm|5 pm|6 pm|7 pm|8 pm|9 pm|10 pm|11 pm|12 mid|TOTAL|Station number|Estimated|Direction
Jan 1, 2007|Monday|325|250|175|129|87|130|247|225|209|324|491|735|880|997|1112|1129|1052|923|792|669|490|480|390|260|12501|103|False|North
Jan 2, 2007|Tuesday|160|100|64|100|138|437|1318|2252|1442|1099|1088|1197|1356|1306|1435|1528|1572|1290|912|670|614|472|471|240|21261|103|False|North
Jan 3, 2007|Wednesday|125|102|79|86|163|510|1438|2355|1577|1147|1197|1258|1251|1295|1346|1532|1552|1360|1016|776|645|497|462|273|22042|103|False|North
Jan 4, 2007|Thursday|142|105|104|91|152|463|1417|2311|1514|1184|1136|1139|1251|1369|1395|1520|1563|1371|933|685|616|567|424|239|21691|103|False|North
Jan 5, 2007|Friday|130|106|79|89|144|431|1425|2173|1560|1164|1173|1226|1355|1326|1542|1749|1778|1683|1480|904|750|805|598|328|23998|103|False|North
Jan 6, 2007|Saturday|197|180|142|77|92|227|409|452|638|877|1081|1428|1325|1362|1320|1197|1218|1125|1161|740|607|624|511|383|17373|103|False|North
Jan 7, 2007|Sunday|285|164|127|70|62|133|276|243|414|602|721|855|913|1022|1022|854|992|1008|837|713|500|408|338|209|12768|103|False|North
Jan 8, 2007|Monday|105|85|80|84|154|448|1389|2307|1575|1122|1100|1175|1192|1223|1268|1445|1492|1294|909|600|563|446|390|205|20651|103|False|North
Jan 9, 2007|Tuesday|115|86|76|90|144|490|1456|2404|1576|1146|1114|1100|1179|1146|1302|1445|1487|1325|1014|771|567|577|512|214|21336|103|False|North
Jan 10, 2007|Wednesday|129|95|67|92|162|479|1391|2373|1509|1078|1071|1148|1181|1262|1259|1473|1516|1383|1050|708|633|508|450|273|21290|103|False|North
Jan 11, 2007|Thursday|134|98|94|91|153|493|1473|2401|1647|1233|1064|1204|1320|1271|1319|1621|1704|1435|1103|723|559|575|396|261|22372|103|False|North
Jan 12, 2007|Friday|104|91|82|86|147|354|1122|2046|1599|1126|1059|1291|1413|1424|1615|1831|1976|1609|1458|1063|954|849|538|348|24185|103|False|North
Jan 13, 2007|Saturday|252|160|117|87|98|166|379|455|756|1010|1209|1294|1261|1361|1264|1236|1303|1167|1145|797|608|605|495|394|17619|103|False|North
Jan 14, 2007|Sunday|256|157|133|79|68|109|262|228|356|557|739|936|1037|1054|1217|1202|1193|1165|964|784|615|476|366|222|14175|103|False|North
Jan 15, 2007|Monday|146|105|77|81|145|431|1228|1828|1242|1029|1064|1194|1377|1427|1457|1687|1581|1380|1100|732|546|540|430|220|21047|103|False|North
Jan 16, 2007|Tuesday|106|79|76|78|148|497|1417|2391|1541|1208|1121|1124|1225|1204|1293|1489|1463|1319|938|667|549|515|432|212|21092|103|False|North
Jan 17, 2007|Wednesday|126|87|69|82|139|510|1407|2513|1618|1174|1112|1135|1151|1238|1292|1472|1545|1354|1138|743|657|543|473|247|21825|103|False|North
Jan 18, 2007|Thursday|113|100|92|81|154|466|1460|2446|1648|1262|1138|1110|1251|1283|1292|1494|1566|1448|1150|786|658|620|437|220|22275|103|False|North
Jan 19, 2007|Friday|136|67|79|78|128|421|1255|2223|1599|1182|1158|1302|1430|1436|1574|1745|1806|1649|1395|1051|956|880|645|376|24571|103|False|North
Jan 20, 2007|Saturday|214|159|155|109|97|203|468|510|727|895|1099|1293|1279|1310|1310|1304|1232|1264|1185|794|642|603|527|419|17798|103|False|North
Jan 21, 2007|Sunday|253|200|134|72|78|134|294|273|405|673|681|885|933|1070|1012|1071|1084|951|854|653|553|456|394|231|13344|103|False|North
Jan 22, 2007|Monday|102|71|59|84|130|494|1348|2448|1644|1239|1140|1234|1255|1187|1370|1396|1484|1320|975|696|593|494|378|245|21386|103|False|North
Jan 23, 2007|Tuesday|124|71|78|91|144|457|1393|2492|1675|1209|1069|1140|1179|1204|1224|1466|1522|1394|1021|701|606|634|424|203|21521|103|False|North
Jan 24, 2007|Wednesday|144|79|77|71|153|516|1489|2497|1709|1235|1100|1106|1147|1268|1253|1456|1479|1434|1204|741|604|484|361|244|21851|103|False|North
Jan 25, 2007|Thursday|132|72|69|79|132|463|1431|2424|1617|1228|1080|1241|1403|1226|1364|1581|1640|1488|1253|844|704|618|500|267|22856|103|False|North
Jan 26, 2007|Friday|132|101|76|79|133|502|1309|2350|1630|1256|1233|1406|1406|1451|1552|1801|1891|1697|1518|1141|936|993|657|397|25647|103|False|North
Jan 27, 2007|Saturday|235|171|131|94|96|195|383|429|775|934|1129|1315|1291|1301|1238|1238|1197|1193|987|758|629|525|432|325|17001|103|False|North
Jan 28, 2007|Sunday|180|133|101|63|59|123|233|203|373|573|714|908|1023|1077|1152|1167|1192|1197|1137|830|628|502|425|212|14205|103|False|North
Jan 29, 2007|Monday|126|77|65|78|156|449|1322|2283|1605|1120|1114|1042|1127|1173|1243|1426|1441|1195|932|601|492|458|378|193|20096|103|False|North
Jan 30, 2007|Tuesday|110|62|57|49|137|461|1411|2381|1565|1171|995|1146|1157|1131|1217|1407|1504|1333|982|723|608|562|450|229|20848|103|False|North
Jan 31, 2007|Wednesday|125|86|75|75|156|484|1469|2478|1695|1182|1126|1132|1156|1135|1323|1421|1513|1365|1113|796|656|538|453|246|21798|103|False|North
Jan 1, 2007|Monday|315|256|171|135|133|147|186|225|278|501|864|1309|1518|1558|1566|1499|1280|1112|903|685|493|430|316|252|16132|103|False|South
Jan 2, 2007|Tuesday|123|95|79|82|113|271|569|1005|947|979|1102|1226|1397|1359|1628|2112|2522|2176|1113|804|630|646|428|302|21708|103|False|South
Jan 3, 2007|Wednesday|173|100|106|89|119|320|610|1100|1013|962|1019|1142|1292|1319|1548|2079|2545|2200|1195|909|767|597|387|276|21867|103|False|South
Jan 4, 2007|Thursday|169|147|117|117|111|323|627|1121|978|1011|1046|1087|1257|1299|1612|2101|2466|2091|1142|912|769|651|474|332|21960|103|False|South
Jan 5, 2007|Friday|185|106|104|94|115|279|562|1090|916|946|1099|1204|1479|1441|1782|2294|2652|2065|1131|879|763|965|666|480|23297|103|False|South
Jan 6, 2007|Saturday|305|169|148|108|91|195|325|492|658|883|990|1093|1250|1248|1340|1336|1230|1243|1056|794|703|859|551|433|17500|103|False|South
Jan 7, 2007|Sunday|244|188|167|92|76|148|242|386|425|727|799|1099|1340|1394|1284|1298|1187|1133|781|638|464|373|297|232|15014|103|False|South
Jan 8, 2007|Monday|125|87|65|89|143|315|609|1094|957|991|1020|1118|1221|1261|1463|2020|2557|2020|1048|853|699|601|381|300|21037|103|False|South
Jan 9, 2007|Tuesday|153|101|85|92|115|328|615|1125|992|996|945|1069|1217|1193|1471|2004|2570|2073|1217|875|697|708|529|329|21499|103|False|South
Jan 10, 2007|Wednesday|177|107|81|83|114|320|649|1081|995|961|920|1113|1192|1270|1520|2044|2641|2080|1210|914|767|626|455|322|21642|103|False|South
Jan 11, 2007|Thursday|194|145|118|93|145|322|611|1155|1013|1008|1011|1131|1302|1309|1657|2176|2629|2043|1179|885|738|630|491|300|22285|103|False|South
Jan 12, 2007|Friday|186|103|131|96|123|291|540|1063|873|1024|1013|1182|1371|1405|1691|2175|2567|2062|1231|904|714|991|568|473|22777|103|False|South
Jan 13, 2007|Saturday|302|177|170|95|122|158|250|445|656|867|1068|1127|1231|1220|1331|1330|1341|1259|1068|772|677|930|588|399|17583|103|False|South
Jan 14, 2007|Sunday|258|170|193|107|68|117|186|299|436|723|987|1273|1392|1396|1440|1510|1359|1248|1042|721|568|405|326|270|16494|103|False|South
Jan 15, 2007|Monday|129|82|79|87|115|298|482|909|803|849|957|1264|1353|1499|1696|2185|2351|2009|1179|847|639|569|355|275|21011|103|False|South
Jan 16, 2007|Tuesday|155|109|88|81|128|301|620|1133|912|951|1026|1142|1219|1351|1513|2075|2565|2153|1175|819|727|607|487|284|21621|103|False|South
Jan 17, 2007|Wednesday|149|85|66|76|120|313|617|1143|994|975|972|1089|1204|1244|1581|2008|2544|2245|1199|896|841|631|426|329|21747|103|False|South
Jan 18, 2007|Thursday|171|135|109|85|125|317|640|1118|974|1036|1008|1147|1251|1292|1558|2096|2514|2158|1235|982|855|609|418|327|22160|103|False|South
Jan 19, 2007|Friday|194|104|116|87|124|260|572|1097|964|989|1062|1322|1484|1619|1940|2353|2747|2145|1370|1034|838|748|580|456|24205|103|False|South
Jan 20, 2007|Saturday|243|163|189|100|105|200|379|513|669|935|1104|1156|1283|1343|1359|1504|1377|1271|1061|859|673|718|516|430|18150|103|False|South
