DATE|DAY|1 am|2 am|3 am|4 am|5 am|6 am|7 am|8 am|9 am|10 am|11 am|Noon|1 pm|2 pm|3 pm|4 pm|5 pm|6 pm|7 pm|8 pm|9 pm|10 pm|11 pm|12 mid|TOTAL|Station number|Estimated|Direction
Jan 1, 2005|Saturday|1606|1618|1104|660|453|423|525|721|1019|1379|2013|2524|2759|2910|2547|2678|2322|1816|1469|1218|1010|970|1008|876|35628|303|False|North
Jan 2, 2005|Sunday|578|382|329|246|217|301|465|714|927|1338|2017|2723|3176|3062|3163|3710|3534|3106|2794|2190|1885|1623|1286|1084|40850|303|False|North
Jan 3, 2005|Monday|584|392|290|269|446|1236|2855|3705|3398|3018|3139|3408|3682|3957|4950|5340|5278|4462|4512|2682|2168|1991|1417|1213|64392|303|False|North
Jan 4, 2005|Tuesday|686|404|344|291|488|1394|3132|4107|3766|3183|3037|3660|3721|4045|5190|6367|6311|5899|4409|3007|2405|2339|1638|1284|71107|303|False|North
Jan 5, 2005|Wednesday|739|499|361|296|492|1417|3081|4117|3815|3144|2980|3443|3778|3977|5312|6285|6350|5931|4366|2964|2530|2471|1760|1396|71504|303|False|North
Jan 6, 2005|Thursday|758|486|435|316|507|1374|2988|4058|3796|3259|3092|3401|3868|4261|5252|6422|6310|6061|4775|3064|2598|2491|1838|1301|72711|303|False|North
Jan 7, 2005|Friday|792|501|484|342|547|1421|2871|3980|3642|3360|3284|3949|4295|4642|5594|6272|6108|5598|4776|3306|2568|2567|2374|1758|75031|303|False|North
Jan 8, 2005|Saturday|1110|789|728|401|422|633|964|1568|2120|2598|3101|3755|4273|3986|4198|4309|4070|4031|3242|2712|2243|2341|2337|1795|57726|303|False|North
Jan 9, 2005|Sunday|1188|833|656|400|256|331|631|986|1212|1645|2552|2897|3421|3683|3845|3995|2931|2539|2243|2636|1946|1715|1281|1002|44824|303|False|North
Jan 10, 2005|Monday|558|350|282|251|460|1382|3085|4130|3732|3240|3123|3578|3820|4020|5065|6407|6259|5635|4126|2648|2315|2124|1569|1121|69280|303|False|North
Jan 11, 2005|Tuesday|611|414|379|297|549|1410|3109|4195|3832|3184|3126|3468|3810|3995|5344|6194|6161|5409|4562|2992|2651|2532|1714|1188|71126|303|False|North
Jan 12, 2005|Wednesday|657|470|389|248|527|1386|2940|3840|3737|3238|2985|3440|3812|4005|5283|5821|5594|5270|4237|3056|2646|2576|1746|1353|69256|303|False|North
