DATE|DAY|1 am|2 am|3 am|4 am|5 am|6 am|7 am|8 am|9 am|10 am|11 am|Noon|1 pm|2 pm|3 pm|4 pm|5 pm|6 pm|7 pm|8 pm|9 pm|10 pm|11 pm|12 mid|TOTAL|Station number|Estimated|Direction
Jan 1, 2005|Saturday|159|176|157|92|72|78|133|198|410|635|907|1197|1185|1083|878|641|580|461|375|284|235|202|218|166|10522|200|False|North
Jan 2, 2005|Sunday|290|163|105|82|53|65|111|209|339|576|842|1110|1225|1310|1297|1367|1397|1242|1069|838|681|511|441|265|15588|200|True|North
Jan 3, 2005|Monday|184|114|76|78|101|193|457|826|756|873|923|952|906|938|1045|1279|1363|1163|845|649|545|469|415|262|15412|200|True|North
Jan 4, 2005|Tuesday|170|111|85|96|122|198|448|856|806|849|784|828|815|877|1000|1278|1361|1163|846|575|510|493|401|263|14935|200|True|North
Jan 5, 2005|Wednesday|170|135|96|99|128|197|458|860|801|882|919|824|888|962|1002|1311|1401|1202|964|652|564|500|442|277|15734|200|True|North
Jan 6, 2005|Thursday|178|129|104|102|122|216|473|858|858|896|894|947|909|965|1075|1349|1490|1269|973|749|637|559|429|274|16455|200|True|North
Jan 7, 2005|Friday|195|156|113|116|132|191|450|788|797|938|1043|1108|1214|1414|1577|1907|1965|1844|1710|1350|908|663|584|404|21567|200|True|North
Jan 8, 2005|Saturday|249|170|129|100|98|154|277|529|825|1109|1230|1296|1282|1206|1225|1198|1229|1232|1091|773|651|549|541|482|17625|200|True|North
Jan 9, 2005|Sunday|290|163|105|82|53|66|111|209|339|576|842|1111|1225|1310|1298|1367|1398|1243|1069|838|681|512|442|265|15595|200|True|North
Jan 10, 2005|Monday|184|114|76|78|101|193|457|826|756|873|923|952|906|938|1045|1279|1363|1163|845|649|545|469|415|262|15412|200|True|North
Jan 11, 2005|Tuesday|170|111|85|96|122|198|448|856|806|849|784|828|815|877|1000|1278|1361|1163|846|575|510|493|401|263|14935|200|True|North
Jan 12, 2005|Wednesday|170|135|96|99|128|197|458|860|801|882|919|824|888|962|1002|1311|1401|1202|964|652|564|500|442|277|15734|200|True|North
Jan 13, 2005|Thursday|178|129|104|102|122|216|473|858|858|896|894|947|909|965|1075|1349|1490|1269|973|749|637|559|429|274|16455|200|True|North
Jan 14, 2005|Friday|195|156|113|116|132|191|450|788|797|938|1043|1108|1214|1414|1577|1907|1965|1844|1710|1350|908|663|584|404|21567|200|True|North
Jan 15, 2005|Saturday|249|170|129|100|98|154|277|529|825|1109|1230|1296|1282|1206|1225|1198|1229|1232|1091|773|651|549|541|482|17625|200|True|North
Jan 16, 2005|Sunday|290|163|105|82|53|66|111|209|339|576|842|1111|1225|1310|1298|1367|1398|1243|1069|838|681|512|442|265|15595|200|True|North
Jan 17, 2005|Monday|184|114|76|78|101|193|457|826|756|873|923|952|906|938|1045|1279|1363|1163|845|649|545|469|415|262|15412|200|True|North
Jan 18, 2005|Tuesday|170|111|85|96|122|198|448|856|806|849|784|828|815|877|1000|1278|1361|1163|846|575|510|493|401|263|14935|200|True|North
Jan 19, 2005|Wednesday|170|135|96|99|128|197|458|860|801|882|919|824|888|962|1002|1311|1401|1202|964|652|564|500|442|277|15734|200|True|North
Jan 20, 2005|Thursday|178|129|104|102|122|216|473|858|858|896|894|947|909|965|1075|1349|1490|1269|973|749|637|559|429|274|16455|200|True|North
Jan 21, 2005|Friday|195|156|113|116|132|191|450|788|797|938|1043|1108|1214|1414|1577|1907|1965|1844|1710|1350|908|663|584|404|21567|200|True|North
Jan 22, 2005|Saturday|249|170|129|100|98|154|277|529|825|1109|1230|1296|1282|1206|1225|1198|1229|1232|1091|773|651|549|541|482|17625|200|True|North
Jan 23, 2005|Sunday|290|163|105|82|53|66|111|209|339|576|842|1111|1225|1310|1298|1367|1398|1243|1069|838|681|512|442|265|15595|200|True|North
Jan 24, 2005|Monday|184|114|76|78|101|193|457|826|756|873|923|952|906|938|1045|1279|1363|1163|845|649|545|469|415|262|15412|200|True|North
Jan 25, 2005|Tuesday|170|111|85|96|122|198|448|856|806|849|784|828|815|877|1000|1278|1361|1163|846|575|510|493|401|263|14935|200|True|North
Jan 26, 2005|Wednesday|170|135|96|99|128|197|458|860|801|882|919|824|888|962|1002|1311|1401|1202|964|652|564|500|442|277|15734|200|True|North
Jan 27, 2005|Thursday|178|129|104|102|122|216|473|858|858|896|894|947|909|965|1075|1349|1490|1269|973|749|637|559|429|274|16455|200|True|North
Jan 28, 2005|Friday|195|156|113|116|132|191|450|788|797|938|1043|1108|1214|1414|1577|1907|1965|1844|1710|1350|908|663|584|404|21567|200|True|North
Jan 29, 2005|Saturday|249|170|129|100|98|154|277|529|825|1109|1230|1296|1282|1206|1225|1198|1229|1232|1091|773|651|549|541|482|17625|200|True|North
Jan 30, 2005|Sunday|290|163|105|82|53|66|111|209|339|576|842|1111|1225|1310|1298|1367|1398|1243|1069|838|681|512|442|265|15595|200|True|North
Jan 31, 2005|Monday|184|114|76|78|101|193|457|826|756|873|923|952|906|938|1045|1279|1363|1163|845|649|545|469|415|262|15412|200|True|North
Jan 1, 2005|Saturday|152|144|110|111|92|124|120|190|299|517|939|1117|1227|1262|1178|887|723|582|478|362|315|243|169|123|11464|200|False|South
Jan 2, 2005|Sunday|175|135|105|74|81|113|150|231|368|592|976|1278|1461|1537|1702|1822|1809|1624|1311|1115|889|674|466|252|18940|200|True|South
Jan 3, 2005|Monday|166|114|98|127|333|842|922|890|896|869|888|970|978|1030|1076|1110|1058|1080|802|624|539|448|300|195|16355|200|True|South
Jan 4, 2005|Tuesday|132|104|90|126|282|775|886|912|948|824|820|832|856|905|936|1013|1048|1025|742|562|532|491|316|207|15364|200|True|South
Jan 5, 2005|Wednesday|130|108|106|116|271|786|882|912|961|824|843|878|892|969|1014|1111|1092|1070|835|624|543|493|334|195|15989|200|True|South
Jan 6, 2005|Thursday|146|107|116|125|282|764|878|893|944|844|837|859|921|949|1057|1131|1111|1095|840|593|568|502|330|198|16090|200|True|South
Jan 7, 2005|Friday|138|105|104|136|269|676|765|803|843|830|924|1021|1111|1290|1383|1456|1490|1488|1224|879|729|602|417|249|18932|200|True|South
Jan 8, 2005|Saturday|182|124|110|89|111|182|293|496|687|1006|1227|1259|1244|1232|1229|1292|1314|1217|915|696|615|540|447|275|16782|200|True|South
Jan 9, 2005|Sunday|176|135|105|75|81|113|151|232|368|593|976|1278|1461|1537|1702|1822|1809|1624|1311|1116|889|675|467|253|18949|200|True|South
